02-사직로9가길5-13,1,서울특별시 종로구 사직로9가길 5-13,서울특별시 종로구 필운동 116-1,37.576893,126.968419,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9가길5-3,1,서울특별시 종로구 사직로9가길 5-3,서울특별시 종로구 필운동 116-1,37.576708,126.968741,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9가길5-6,1,서울특별시 종로구 사직로9가길 5-6,서울특별시 종로구 필운동 124-1,37.576834,126.968766,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길1,1,서울특별시 종로구 사직로9길 1,서울특별시 종로구 사직동 1-1,37.576309,126.968892,,기타,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-25,1,서울특별시 종로구 사직로9길 15-25,서울특별시 종로구 사직동 262-197,37.576494,126.965576,,건축물,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-25-가,1,서울특별시 종로구 사직로9길 15-25,서울특별시 종로구 사직동 262-197,37.576397,126.965659,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-25-나,1,서울특별시 종로구 사직로9길 15-25,서울특별시 종로구 사직동 산 1-11,37.576589,126.965496,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-25-다,1,서울특별시 종로구 사직로9길 15-25,서울특별시 종로구 사직동 262-197,37.576504,126.965761,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-25-라,1,서울특별시 종로구 사직로9길 15-25,서울특별시 종로구 사직동 1-28,37.576384,126.966003,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-25-마,1,서울특별시 종로구 사직로9길 15-25,서울특별시 종로구 사직동 산 1-9,37.576506,126.966082,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-25-바,1,서울특별시 종로구 사직로9길 15-25,서울특별시 종로구 사직동 산 1-9,37.576611,126.965825,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-25-사,1,서울특별시 종로구 사직로9길 15-25,서울특별시 종로구 사직동 산 1-9,37.576653,126.965646,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-25-아,1,서울특별시 종로구 사직로9길 15-25,서울특별시 종로구 사직동 산 1-11,37.576797,126.965361,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-25-자,1,서울특별시 종로구 사직로9길 15-25,서울특별시 종로구 사직동 산 1-9,37.576919,126.965348,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-32,1,서울특별시 종로구 사직로9길 15-32,서울특별시 종로구 사직동 산 1-1,37.577678,126.964261,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-32-가,1,서울특별시 종로구 사직로9길 15-32,서울특별시 종로구 사직동 산 1-1,37.577399,126.964531,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-32-나,1,서울특별시 종로구 사직로9길 15-32,서울특별시 종로구 사직동 산 1-11,37.577219,126.964768,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-32-다,1,서울특별시 종로구 사직로9길 15-32,서울특별시 종로구 사직동 산 1-11,37.577047,126.965081,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-32-라,1,서울특별시 종로구 사직로9길 15-32,서울특별시 종로구 사직동 산 1-11,37.5779191,126.965093,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-32-마,1,서울특별시 종로구 사직로9길 15-32,서울특별시 종로구 사직동 산 1-11,37.5779191,126.965369,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-32-바,1,서울특별시 종로구 사직로9길 15-32,서울특별시 종로구 사직동 262-197,37.5779191,126.965449,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-32-사,1,서울특별시 종로구 사직로9길 15-32,서울특별시 종로구 사직동 262-197,37.576318,126.965527,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-4,1,서울특별시 종로구 사직로9길 15-4,서울특별시 종로구 사직동 1-28,37.576366,126.967108,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-4-가,1,서울특별시 종로구 사직로9길 15-4,서울특별시 종로구 사직동 1-28,37.576223,126.966836,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-4-나,1,서울특별시 종로구 사직로9길 15-4,서울특별시 종로구 사직동 1-28,37.576151,126.966413,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-4-다,1,서울특별시 종로구 사직로9길 15-4,서울특별시 종로구 사직동 1-28,37.576217,126.966156,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-4-라,1,서울특별시 종로구 사직로9길 15-4,서울특별시 종로구 사직동 1-28,37.576344,126.965897,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-8,1,서울특별시 종로구 사직로9길 15-8,서울특별시 종로구 사직동 1-27,37.576766,126.9670617,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길15-8-가,1,서울특별시 종로구 사직로9길 15-8,서울특별시 종로구 사직동 1-27,37.576622,126.967072,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길16-1,1,서울특별시 종로구 사직로9길 16-1,서울특별시 종로구 사직동 1-1,37.576955,126.9679355,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길18-1-가,1,서울특별시 종로구 사직로9길 18-1,서울특별시 종로구 사직동 1-1,37.577126,126.967705,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길18-1-나,1,서울특별시 종로구 사직로9길 18-1,서울특별시 종로구 필운동 32-11,37.577342,126.967602,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길22,1,서울특별시 종로구 사직로9길 22,서울특별시 종로구 필운동 32-11,37.577548,126.967615,,한전주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길5,1,서울특별시 종로구 사직로9길 5,서울특별시 종로구 사직동 1-1,37.576378,126.968716,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길7-가,1,서울특별시 종로구 사직로9길 7,서울특별시 종로구 사직동 1-1,37.5765615,126.968451,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길7-나,1,서울특별시 종로구 사직로9길 7,서울특별시 종로구 사직동 1-1,37.576578,126.968219,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길7-다,1,서울특별시 종로구 사직로9길 7,서울특별시 종로구 사직동 1-28,37.576699,126.967982,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길7-라,1,서울특별시 종로구 사직로9길 7,서울특별시 종로구 사직동 1-1,37.576837,126.967801,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
02-사직로9길7-마,1,서울특별시 종로구 사직로9길 7,서울특별시 종로구 사직동 1-1,37.576844,126.967695,,전용주,02-2148-3194,종로구청 도로과,2020-07-08
